"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000052512",1960.45240675048,0.627823553668358,0.189129371550946,0.00022439189976227,0.00120275619561404,"Up","Nav2"
"ENSMUSG00000059278",311.693257781866,0.627396814382455,0.172253994500322,6.76624205686438e-05,0.000412504266790547,"Up","Naa38"
"ENSMUSG00000095595",240.685993470327,0.627302810805643,0.128234790797593,2.54264503446745e-07,2.54200341531672e-06,"Up","Fam177a"
"ENSMUSG00000037885",1163.48007928355,0.627213155621866,0.190170611140921,0.000242567960247235,0.00129169301872822,"Up","Stk35"
"ENSMUSG00000054808",8976.59249107882,0.627118068337089,0.138690959347277,1.55539401201498e-06,1.34421134731105e-05,"Up","Actn4"
"ENSMUSG00000044763",684.630840883599,0.626836700976049,0.168268182264045,4.89978259386909e-05,0.00030848052366804,"Up","Trmt10c"
"ENSMUSG00000029012",1134.51141854665,0.626755212594377,0.0968305732449385,2.48868284556808e-11,4.71761048230619e-10,"Up","Orc5"
"ENSMUSG00000035397",671.47526677594,0.626208380370875,0.199802450123365,0.000429838043565851,0.00214709986711307,"Up","Klf16"
"ENSMUSG00000027787",1981.88411842196,0.626133283307677,0.107800274229773,1.62586664044395e-09,2.34964199195446e-08,"Up","Nmd3"
"ENSMUSG00000076435",215.390906547408,0.626128069086838,0.282676063591599,0.00656860196593356,0.022785120490461,"Up","Acsf2"
"ENSMUSG00000093617",76.2585834818371,0.626064405514269,0.254698709600908,0.00344658483347947,0.0130775943613198,"Up","4933438K21Rik"
"ENSMUSG00000069744",1472.53548230258,0.625932411470709,0.123074471713291,9.3702460499361e-08,1.01390961257463e-06,"Up","Psmb3"
"ENSMUSG00000090963",53.5656306226587,0.62581725152082,0.266616111906767,0.00465988869242365,0.0169685784016524,"Up",NA
"ENSMUSG00000026087",809.425972324352,0.625647986867539,0.12295772944871,9.25394437127443e-08,1.00367477218832e-06,"Up","Mrpl30"
