"ENSEMBL","baseMean.x","log2FoldChange.x","lfcSE.x","pvalue.x","padj.x","Direction.x","SYMBOL.x","tissue","keyvals","baseMean.y","log2FoldChange.y","lfcSE.y","pvalue.y","padj.y","Direction.y","SYMBOL.y"
"ENSMUSG00000059336",9.05236472290012,-5.4367453127801,1.33771592163806,1.63698412483393e-07,4.24681765519357e-06,"Down","Slc14a1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059395",20.4407868131252,-0.589934899096182,0.412436208399555,0.0114203601523172,0.0565673956249709,"Down","Nkapl","Testis","#2a7affff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059397",3.7447723192044,-0.995010325442279,1.20171731008057,0.00746615945662879,0.0408803554216557,"Down","Olfr54",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059422",221.06512136359,-1.49949704166789,0.290436951819198,1.45186057819294e-08,4.62809763391088e-07,"Down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059430",25.1018735827495,1.91631304193173,0.607575508928183,1.94415725751436e-05,0.000296580385804753,"Up","Actg2",NA,NA,25.1018735827495,1.91631304193173,0.607575508928183,1.94415725751436e-05,0.000296580385804753,"Up","Actg2"
"ENSMUSG00000059460",5.4010696757616,-0.9650174883718,0.883643575786978,0.00716580709440853,0.039690299210951,"Down","Olfr286",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059473",1.5372086068601,-0.661577432818417,1.20878913109439,0.0156947614614069,0.0719323780547344,"Down","Olfr979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059482",137.816740917214,-0.575286849804112,0.174340885718449,5.103321825135e-05,0.000674257769892462,"Down","Cfap418",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059493",261.01234218754,-0.554838544724872,0.291995424645015,0.00425671174698509,0.0264689208249187,"Down","Nhs",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059565",11.6654445896588,-3.36016707238291,1.40151305946621,3.39827072685928e-05,0.000479858666333953,"Down","Gm5292",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059588",35.3982079952613,-0.518121540905343,0.397294563531629,0.0191722059233601,0.083944235376152,"Down","Calcrl","Lung","#04d700ff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059669",347.293664543898,0.652673284133019,0.170904770566487,4.93631581496111e-06,8.82080196496884e-05,"Up","Taf1b",NA,NA,347.293664543898,0.652673284133019,0.170904770566487,4.93631581496111e-06,8.82080196496884e-05,"Up","Taf1b"
"ENSMUSG00000059751",4162.51852592937,-1.42717095626056,0.169646795634646,4.1160813407399e-18,5.2604278259327e-16,"Down","Rps3a3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059824",115.074911259084,-1.39138014190803,0.171664763983854,5.35647370982958e-17,6.01421398359125e-15,"Down","Dbp",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059830",8.26042920203801,0.924379638610195,1.38335906751799,0.00763968783420702,0.0416345191750243,"Up","Gm16380",NA,NA,8.26042920203801,0.924379638610195,1.38335906751799,0.00763968783420702,0.0416345191750243,"Up","Gm16380"
"ENSMUSG00000059842",147.361444905421,-0.616564805412151,0.21542025890809,0.000198421808568417,0.00214451754365858,"Down","Zfp341",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059854",98.2673631731088,-0.560327024851475,0.415395455902374,0.0150134999562858,0.0696386342678832,"Down","Hydin","Testis","#2a7affff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059898",7.42754171159799,-0.883246827915127,0.728710211405895,0.00769099124026411,0.0418142050708184,"Down","Dsc3","Forestomach","#fa8660ff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059901",122.992038061057,0.785334937688652,0.34202204058803,0.000750598647383757,0.00656874480526782,"Up","Adamts14",NA,NA,122.992038061057,0.785334937688652,0.34202204058803,0.000750598647383757,0.00656874480526782,"Up","Adamts14"
"ENSMUSG00000059910",3.72661228702018,-1.00080657957139,1.2628297690077,0.00721551143459913,0.0398700495349149,"Down","Olfr1265",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059923",791.769514388858,0.686399525287572,0.130529216237928,4.58035545470993e-09,1.64756158009689e-07,"Up","Grb2",NA,NA,791.769514388858,0.686399525287572,0.130529216237928,4.58035545470993e-09,1.64756158009689e-07,"Up","Grb2"
"ENSMUSG00000059970",186.596997555403,-0.868238875020809,0.149587010047677,2.11172513099515e-10,9.8926474759947e-09,"Down","Hspa2","Testis","#2a7affff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060019",104.036884473662,-1.79364427246886,0.308432875899447,2.58985457366417e-10,1.19508214461611e-08,"Down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060032",970.742914486024,-0.90281835576161,0.120860628257143,3.12283566365926e-15,2.85827067525618e-13,"Down","H2aj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060044",2.7847704478099,-0.625199379058895,1.0430531001528,0.0224862497133509,0.093663436963106,"Down","Tmem26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060131",6.12359442808485,-2.89505785334204,2.10877473074667,0.000239193039200487,0.00250795484164352,"Down","Atp8b4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060143",5672.37400631153,-0.721715655476556,0.167817323056335,5.20386140366719e-07,1.18391048652914e-05,"Down","Gm10076",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060180",17.3688284916816,-1.04206653870748,0.471757274740311,0.000671385076606368,0.00597938719389438,"Down","Myh13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060244",17.8607876863255,-1.13447443496506,0.517804425216017,0.000624198704116829,0.00561859872160728,"Down","Alyref2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060402",34.7038962073779,2.02425752191488,0.533633319520839,2.18623053310772e-06,4.32767533009825e-05,"Up","Chst8",NA,NA,34.7038962073779,2.02425752191488,0.533633319520839,2.18623053310772e-06,4.32767533009825e-05,"Up","Chst8"
"ENSMUSG00000060404",56.3619286540913,-0.737237817664141,0.581785441110867,0.0103968487063892,0.052654456752062,"Down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060477",222.409642466538,0.812348249132197,0.223727853505285,8.11255538304917e-06,0.00013701918297083,"Up","Irak2",NA,NA,222.409642466538,0.812348249132197,0.223727853505285,8.11255538304917e-06,0.00013701918297083,"Up","Irak2"
"ENSMUSG00000060530",3.40578399566018,-1.03867875629452,1.19658134638558,0.00665173455369411,0.0375096694545748,"Down","2310069G16Rik",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060530",3.40578399566018,-1.03867875629452,1.19658134638558,0.00665173455369411,0.0375096694545748,"Down","A930017M01Rik",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060579",9.51245070538518,-0.895293273700276,0.628490501777437,0.00519968592439937,0.0309315507810742,"Down","Fhit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060586",11.0503050119136,1.47737339182557,0.877007097496095,0.00101032880678955,0.00834148380761855,"Up","H2-Eb1",NA,NA,11.0503050119136,1.47737339182557,0.877007097496095,0.00101032880678955,0.00834148380761855,"Up","H2-Eb1"
"ENSMUSG00000060636",6899.38333109234,-0.537299530280919,0.17294325105635,0.000123842236926157,0.00142585303280794,"Down","Rpl35a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060675",98.6613136671571,-0.743675101190521,0.260804439175993,0.000145542227574644,0.00163944865854086,"Down","Plaat3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060685",58.2248589789207,-3.02819624186106,0.404567812321762,4.22471699662844e-16,4.154754484663e-14,"Down","Fthl17-ps1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060685",58.2248589789207,-3.02819624186106,0.404567812321762,4.22471699662844e-16,4.154754484663e-14,"Down","Fthl17c",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060703",24.8709724660553,0.879103876744358,0.420808490127157,0.0011425598937301,0.00924077385034027,"Up","Cd302","Liver","#edba00ff",24.8709724660553,0.879103876744358,0.420808490127157,0.0011425598937301,0.00924077385034027,"Up","Cd302"
"ENSMUSG00000060716",771.481502158223,1.37193680527814,0.212712955564733,9.44820241210766e-12,5.52799572774223e-10,"Up","Plekhh1",NA,NA,771.481502158223,1.37193680527814,0.212712955564733,9.44820241210766e-12,5.52799572774223e-10,"Up","Plekhh1"
"ENSMUSG00000060862",344.934755586997,-0.545749106481295,0.119313373685623,2.67404848515237e-07,6.51664205964242e-06,"Down","Zbtb40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060938",6178.61559206743,-0.819084300694837,0.101083066229112,1.76212386589878e-17,2.14337636723556e-15,"Down","Rpl26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060985",241.260438929398,-0.596674008122013,0.201569906340887,0.000154370437769626,0.00172627231881654,"Down","Tdrd5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000060988",8.29860692810323,-0.868944773669604,0.71009444957497,0.00785080181381909,0.0424748901097629,"Down","Galnt13","Brain","#f75c52ff",NA,NA,NA,NA,NA,NA,NA
