"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000066897",0,0,0.574373177596317,NA,NA
"ENSMUSG00000066899",0,0,0.574373177596317,NA,NA
"ENSMUSG00000066900",3064.07394359016,0.0663437636564559,0.0544883626878816,0.155021850193485,0.393476908150225
"ENSMUSG00000066902",5.77261198302666,0.076556158846855,0.322528809581131,0.40037446595051,0.668850494014057
"ENSMUSG00000066905",0,0,0.574373177596317,NA,NA
"ENSMUSG00000066912",0,0,0.574373177596317,NA,NA
"ENSMUSG00000066914",0,0,0.574373177596317,NA,NA
"ENSMUSG00000066936",0.156960540767623,0,0.518550835612458,1,NA
"ENSMUSG00000066938",0.134183535967668,0,0.518550835612458,1,NA
"ENSMUSG00000066952",27.6887238905549,0.0837634517792525,0.212908514556224,0.369474422334087,0.641963851253989
"ENSMUSG00000066958",0,0,0.574373177596317,NA,NA
"ENSMUSG00000066964",5.5200479846641,0.0758140882742487,0.333142318755128,0.397724644192841,0.666856073606328
"ENSMUSG00000066975",0.397896131432192,-0.00961694897593193,0.493399198909845,0.839818808809964,NA
"ENSMUSG00000066979",4562.24233610845,0.127625008983732,0.0814694056638338,0.046520007307589,0.182059310060474
"ENSMUSG00000066983",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067001",0.531481193434266,0,0.499689708103669,1,NA
"ENSMUSG00000067006",2.20420927024427,0.669303575652819,1.27510556797441,0.00610096586358409,NA
"ENSMUSG00000067010",0.0365828455173597,0.00554356005421511,0.519350555309508,0.890847771202374,NA
"ENSMUSG00000067017",906.368427904067,-0.0113566857499792,0.0655765708892814,0.833004726782359,0.934711958759053
"ENSMUSG00000067028",0.23134054097705,-0.0113889939308676,0.521597409143992,0.779206077484295,NA
"ENSMUSG00000067038",304.235803485509,0.0241146206216386,0.149647962156852,0.772741444914038,0.90539460137654
"ENSMUSG00000067047",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067049",13.5927539889833,-0.144154252448487,0.404086164164167,0.164962374648266,0.408029619491145
"ENSMUSG00000067058",5.2405058241919,0.252329163963522,0.44882689441848,0.0632298362884924,0.225091512457577
"ENSMUSG00000067063",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067064",0.0323379812682575,0,0.518550835612458,1,NA
"ENSMUSG00000067071",1853.96344791281,-0.194148435868018,0.098780396581313,0.0107240818461509,0.0640454800229245
"ENSMUSG00000067081",1.43626169412443,-0.0550662416522442,0.36381958742212,0.487725773195582,NA
"ENSMUSG00000067085",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067101",0.332463842737082,0.00554356005421511,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000067103",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067106",4.59286774667691,0.443476917702464,0.673445569250881,0.0162647067903515,0.0868012613506356
"ENSMUSG00000067121",21.097002635899,0.033535733581545,0.179412646979704,0.697604413526276,0.864659671399674
"ENSMUSG00000067122",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067144",131.594543330768,1.1909313569262,0.160552726648006,1.69288341904047e-14,1.37325262200717e-12
"ENSMUSG00000067147",14.4072821826073,0.734633126183763,2.16066210634594,NA,NA
"ENSMUSG00000067148",2315.24132873953,0.14995920454171,0.102156155998767,0.0467460334233709,0.182686473786721
"ENSMUSG00000067149",0.267469787175945,-0.00829588223657125,0.501996513493356,0.855048091198141,NA
"ENSMUSG00000067150",5734.87974466523,0.178106079346137,0.0567274981295257,0.000411893160793654,0.00481712841976038
"ENSMUSG00000067156",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067158",10.7011797362057,0.107381144788188,0.308499237130831,0.281628248467705,0.554902253285774
"ENSMUSG00000067161",8.99862249695644,-0.0417882225079144,0.239905115142083,0.638212035747012,0.832733472788863
"ENSMUSG00000067173",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067186",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067189",0.551408036893859,0,0.417867422720905,1,NA
"ENSMUSG00000067194",5988.74981555878,0.0314235137929511,0.0857102467931187,0.627759050640639,0.826046582230356
"ENSMUSG00000067199",38.7970264547345,-0.133699643460773,0.2443853654381,0.19532809146735,0.450846277714262
"ENSMUSG00000067201",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067203",52.6126009981498,0.676010423138324,0.418781066283348,0.00202618601623276,0.0175968947733235
"ENSMUSG00000067206",0.415137076814904,0.0105380379595963,0.477198628791601,0.836443558912388,NA
"ENSMUSG00000067212",6.78988864434882,0.0961415110397589,0.289436937962003,0.324616111491159,0.599402084917553
"ENSMUSG00000067215",72.3324050132809,-0.410331942937661,0.303877242979124,0.00810559735154018,0.0515341518149331
"ENSMUSG00000067219",11.5837576308212,0.117366879672179,0.428097957109614,0.201200176717969,0.458624772064408
"ENSMUSG00000067220",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067224",1.76472699989741,-0.0579163762242812,0.385120905224505,0.450714985911091,NA
"ENSMUSG00000067225",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067229",0.17250236987124,0.00573385294720327,0.519002060626476,0.887471304680482,NA
"ENSMUSG00000067231",0.403986370005908,0.0106611277511909,0.476273269123994,0.835177132452789,NA
"ENSMUSG00000067235",99.9999534949282,-0.00353015305697097,0.146137356718743,0.965949895662144,0.988062196685917
"ENSMUSG00000067242",5.90282434570163,0.119054315356527,0.32191343458332,0.244049907889608,0.512652715603261
"ENSMUSG00000067261",756.824202647471,-0.0568137171658186,0.179063664922375,0.51897861105334,0.76026198897332
"ENSMUSG00000067262",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067274",68607.8780244202,0.219836482497852,0.079793402373239,0.00104244072842954,0.0103338781102717
"ENSMUSG00000067276",6.71882853527932,0.241543189879999,0.415561309478061,0.0704459293185626,0.24144386023009
"ENSMUSG00000067279",17.2858495498655,0.165591112768608,0.335329557748009,0.145614095047476,0.379354060175448
"ENSMUSG00000067285",0.735683494018803,0.119439623166329,0.579481965517385,0.139870914011484,NA
"ENSMUSG00000067288",3064.81503521152,-0.0286829712343001,0.0769492109568754,0.634401089744805,0.830033491681895
"ENSMUSG00000067292",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067297",0.148186521116284,0,0.518550835612458,1,NA
"ENSMUSG00000067299",0.491226596087935,0.0445615937668076,0.432619933672481,0.500020389459004,NA
"ENSMUSG00000067321",5.70352850481825,0.0219026125353876,0.261604871093493,0.80047608084028,0.91841562016601
"ENSMUSG00000067331",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067336",628.565150687371,-0.0697752666658722,0.126765241680934,0.389278894642225,0.659567008623674
"ENSMUSG00000067338",23.2075591320924,-0.455863525861077,0.344644764941109,0.00714486778030304,0.0465809215102315
"ENSMUSG00000067341",3.33950160269068,-0.148320308329296,0.378084197377318,0.167473998297162,0.411942816714685
"ENSMUSG00000067344",7.661902047473,-0.026410638709978,0.235335479236488,0.762724387800428,0.900186664477436
"ENSMUSG00000067351",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067352",0.0292660495053157,0.00554356005421511,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000067356",2.43955081039066,-0.0486528148967683,0.34092983027141,0.550632250688874,NA
"ENSMUSG00000067360",0.346050767509946,0,0.518550835612458,1,NA
"ENSMUSG00000067365",361.886757249361,0.0386234105978975,0.0930173785526061,0.571466933766195,0.79522253461973
"ENSMUSG00000067367",11224.8159706072,0.00633762184975014,0.0959876469871686,0.927220307088307,0.974262959098487
"ENSMUSG00000067369",120.820664460879,0.187373106591151,0.188431487473251,0.071786330819609,0.244106818482734
"ENSMUSG00000067370",44.8961260641225,0.0256712071550067,0.158311867357634,0.761174403407101,0.899080962398511
"ENSMUSG00000067377",511.29493947352,-0.497704755876339,0.144942534451375,1.41794070571485e-05,0.000263452277515031
"ENSMUSG00000067389",5.71226953874945,-0.0646155844294174,0.272874912707423,0.481208877556783,0.732690481858222
"ENSMUSG00000067399",6.09404392089966,-0.0506420099762242,0.242882779604553,0.573310226180957,0.796227075745853
"ENSMUSG00000067424",143.04969302059,-0.0315634305854577,0.11488393601182,0.679679132268625,0.855398646493483
"ENSMUSG00000067430",297.657647210009,-0.117654391896946,0.102898348809763,0.113587365874272,0.325475072497581
"ENSMUSG00000067438",15.1819487657841,-0.041733509379134,0.205129938395303,0.635563304444742,0.830780154501471
"ENSMUSG00000067441",0.035976075707009,0,0.518550835612458,1,NA
"ENSMUSG00000067455",4.30400036489172,-0.209398941364816,0.409636644057778,0.0925950393441527,0.286223323336725
"ENSMUSG00000067482",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067513",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067519",0.168424607362591,0.0055435600542151,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000067522",0.037927534714266,0,0.518550835612458,1,NA
"ENSMUSG00000067524",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067525",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067526",0.109931712264516,0.00597006301943384,0.519048016577438,0.882901410316239,NA
"ENSMUSG00000067528",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067529",0.600866850578445,-0.00554272850562854,0.399911976306692,0.930775541793822,NA
"ENSMUSG00000067541",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067543",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067545",0.219540478320294,0.0136660737435337,0.508829461451853,0.759385117687819,NA
"ENSMUSG00000067547",2050.45044213954,-0.569243671137218,0.0980411199091683,8.85196706385976e-11,4.61052044093876e-09
"ENSMUSG00000067555",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067561",56.9320168713984,0.583255064067684,0.354290881370633,0.00228930660269995,0.0193787974099774
"ENSMUSG00000067562",42.5219990627366,0.509947183421948,0.530431557493171,0.0112950261906995,0.0664986761285856
"ENSMUSG00000067567",288.2560308977,0.0659372135639049,0.122283489910575,0.407583694472337,0.675162319058583
"ENSMUSG00000067571",2.68647520711539,-0.10147197298526,0.342958683607777,0.290125806937648,0.564584346432461
"ENSMUSG00000067575",5.72719136756998,0.021118332489872,0.245530891746132,0.808360461988139,0.922464860034714
"ENSMUSG00000067577",0.384053632953216,0.0256486695366159,0.46991718546273,0.643021842404829,NA
"ENSMUSG00000067578",39.0178472646769,-0.692125401501403,0.533896050261959,0.00369385709624382,0.027976161233888
"ENSMUSG00000067586",38.2371787622,-0.200128948550775,0.225094989498592,0.0727532150930695,0.246121479914673
"ENSMUSG00000067591",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067594",1.48716461748441,-0.00188690933008449,0.364069380431418,0.978617880809379,NA
"ENSMUSG00000067596",0.100329621705112,-0.00611903501740906,0.519524936893016,0.879625812703363,NA
"ENSMUSG00000067597",0.437347603555168,-0.0117767791928281,0.476825827725579,0.81836913753899,NA
"ENSMUSG00000067599",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067604",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067608",612.194896325538,1.07496966784266,0.104789240183964,2.08182734214976e-25,3.51202430295584e-23
"ENSMUSG00000067610",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067613",0.202151285360759,-0.000286758101991009,0.518552978255724,0.994330268569191,NA
"ENSMUSG00000067614",0.363714235608908,-0.014681640117249,0.496870314530174,0.758027304935668,NA
"ENSMUSG00000067615",0.265030441855229,-0.00844607522327491,0.502174341177432,0.852375496466385,NA
"ENSMUSG00000067616",6.54099074184695,0.0861232565447069,0.372008808081355,0.325706318238791,0.600477712242367
"ENSMUSG00000067627",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067629",528.471841126483,0.00499268278153641,0.125868986506093,0.949671791424291,0.982266696494895
"ENSMUSG00000067642",3.12942932577101,0.141809690396143,0.411501134468963,0.165588123932625,0.408992796906923
"ENSMUSG00000067649",0.0976720472350452,0,0.518550835612458,1,NA
"ENSMUSG00000067653",154.036129702006,-0.324396218006901,0.200827021723256,0.00768521906039848,0.0495110952850207
"ENSMUSG00000067656",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067679",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067684",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067698",0.0292660495053157,0.00554356005421511,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000067700",0.134812862905987,0.0153885282647036,0.523916229971726,0.706698282667262,NA
"ENSMUSG00000067702",1371.76331841326,0.432903876049267,0.262192076427944,0.00370824647943058,0.0280628434447737
"ENSMUSG00000067704",2.15901681397803,0.170419832585447,0.46706706789351,0.112890375982147,NA
"ENSMUSG00000067713",692.58024342182,-0.0198119766272475,0.0713296676982797,0.729143376956934,0.880672888229743
"ENSMUSG00000067714",24.4519676704437,0.0093302404143908,0.187071022367225,0.913231173848466,0.968341786578174
"ENSMUSG00000067716",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067719",137.266619279777,-0.0252496741646422,0.184579511477231,0.769301003662974,0.903504445509178
"ENSMUSG00000067722",1212.00183093467,0.107873938127486,0.0823355414684993,0.0919402472520893,0.284957666533256
"ENSMUSG00000067724",44.287716458377,0.0519895592416896,0.153938782421842,0.542550715288846,0.777876375267094
"ENSMUSG00000067736",641.297599886258,0.0327675561775853,0.138828871622579,0.690213612818964,0.860532511521773
"ENSMUSG00000067745",0.919819478580287,-0.056753800894203,0.436880642134575,0.413415596968055,NA
"ENSMUSG00000067750",1.19711374921951,-0.00124623684687116,0.396382553016261,0.984537519445233,NA
"ENSMUSG00000067764",11.6384090671605,0.11156203092736,0.334010597220937,0.262478381150368,0.534602257175822
"ENSMUSG00000067767",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067768",43.0924233960892,1.78149502976946,0.545610091350944,5.92610148661773e-06,0.000123060209846834
"ENSMUSG00000067771",42.0612033033784,1.14184806565512,0.636663327045055,0.000526619650223326,0.00592268459717243
"ENSMUSG00000067773",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067780",2.29706649626728,-0.0876032178125695,0.425807062384918,0.28155804135234,NA
"ENSMUSG00000067786",560.679845241754,-0.33229169854708,0.190988860391689,0.00558105304764394,0.0384223959000493
"ENSMUSG00000067787",392.410700620978,-0.0243648049969844,0.0790401247354827,0.691620164540094,0.861497333809972
"ENSMUSG00000067795",1.89497069102517,-0.0830007729568648,0.356269250127072,0.349763620694947,NA
"ENSMUSG00000067813",0.405244375554069,0.00662734728202148,0.509484422554933,0.878382192897761,NA
"ENSMUSG00000067818",707.554342722007,-1.39876984029259,0.266394689432944,9.03838588871226e-09,3.44597500393044e-07
"ENSMUSG00000067825",195.685510792807,-0.0703184852793398,0.167018401033431,0.42570150586432,0.690063588970369
"ENSMUSG00000067835",4.79276891848742,0.150293913464871,0.411872813531727,0.153139226010466,0.390584007231165
"ENSMUSG00000067847",483.038270178164,-0.301311874815569,0.138241123660098,0.00264400207389078,0.0215318620612377
"ENSMUSG00000067848",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067851",1452.69498258664,-0.0573596401334935,0.0930371501834326,0.402008663286809,0.669853886664768
"ENSMUSG00000067855",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067860",2734.50976598858,0.242641802259821,0.189218281091907,0.0278326442052706,0.128250833088004
"ENSMUSG00000067869",22.7145367551014,-0.0249758376592593,0.164960893835137,0.768818560198329,0.903315483963084
"ENSMUSG00000067870",576.163215325207,-0.0324238496370403,0.124063602718051,0.68169230426385,0.856631535674474
"ENSMUSG00000067872",5.03710421834576,0.193426745723589,0.377465656033985,0.109395449860163,0.318042620205016
"ENSMUSG00000067873",2544.18636465598,-0.0534163929446278,0.0906788756852155,0.427447807242873,0.690955443862535
"ENSMUSG00000067878",489.870036907622,-0.0347484151637031,0.17608701925925,0.686858794646074,0.858814522531854
"ENSMUSG00000067879",0.231170396631486,0.00496281887486323,0.518876954070096,0.902430654414901,NA
"ENSMUSG00000067882",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067889",860.289760185022,0.0174824236535926,0.107446161678664,0.812801248850308,0.924985386355048
"ENSMUSG00000067909",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067916",1411.35908574278,-0.139964865336238,0.169085404284242,0.142556363203889,0.374077950215333
"ENSMUSG00000067919",1506.94224398165,2.14719621877036,0.1804218601812,1.84117888015583e-35,4.55823285615722e-33
"ENSMUSG00000067924",256.076571452945,0.216688106879102,0.229382639600697,0.0583734873496666,0.213093410445556
"ENSMUSG00000067925",101.342664071941,0.0200733497824002,0.160452312320633,0.812113902706566,0.92476217533322
"ENSMUSG00000067928",550.120714199382,-0.399165861943129,0.183321583012573,0.00125642395294332,0.0119935953004299
"ENSMUSG00000067929",1.78302826814843,-0.00232405136300994,0.348448106337728,0.974800901764002,NA
"ENSMUSG00000067931",758.115755960296,0.139927155954871,0.139882507530582,0.115136509419186,0.328422456839435
"ENSMUSG00000067941",1.28784171551823,0,0.416553474690036,1,NA
"ENSMUSG00000067942",421.694726946167,-0.0149458100921635,0.0981306279284774,0.831612543592359,0.934497029286869
"ENSMUSG00000067949",0.840902743670993,0.0679025441036557,0.429940207793836,0.358732983211319,NA
"ENSMUSG00000067951",0.253209436296585,-0.0112861577289327,0.521549579211872,0.781112940989757,NA
"ENSMUSG00000067971",0.0761546813581203,0,0.518550835612458,1,NA
"ENSMUSG00000067973",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067995",1625.44319868427,-0.220418254487323,0.119061691569588,0.0111999765362634,0.0661826263827619
"ENSMUSG00000067996",0,0,0.574373177596317,NA,NA
"ENSMUSG00000067998",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068008",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068009",0.0653729668490709,0.00554356005421511,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000068011",5.74211437028588,0.0625950888292978,0.284574887317685,0.49116992553592,0.739879280165251
"ENSMUSG00000068014",1.58808665192548,-0.0127052799483499,0.332297849203707,0.8693837153091,NA
"ENSMUSG00000068015",492.520194987069,-0.116705581822608,0.140599930230635,0.181666457213335,0.431378634013179
"ENSMUSG00000068036",5178.46412793061,0.282715505761348,0.115408373128581,0.00154757054165187,0.014196986157608
"ENSMUSG00000068037",2.39966237689403,-0.038067880621408,0.381218121212488,0.597146605926535,NA
"ENSMUSG00000068039",20264.417261762,0.0801366119838583,0.0822788993360892,0.206506463842992,0.465488083272905
"ENSMUSG00000068040",1917.02514788131,0.0978456650840032,0.0752455698767153,0.102167159778843,0.304886125056996
"ENSMUSG00000068048",58.6908970958777,-0.0130203576762025,0.164235538459885,0.877603129696495,0.953424999225183
"ENSMUSG00000068062",12.0450426140601,0.00763513783949521,0.209213010683472,0.929486070361238,0.975236136551943
"ENSMUSG00000068067",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068068",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068071",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068073",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068074",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068075",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068078",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068079",275.743729562561,-0.0830200822526296,0.170050903458308,0.355238467684042,0.628717009512663
"ENSMUSG00000068082",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068083",0.070175009995454,0,0.518550835612458,1,NA
"ENSMUSG00000068085",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068086",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068099",4.80105274556221,-0.113057973275713,0.312445887618602,0.262976001638628,0.535131460208921
"ENSMUSG00000068101",728.912567506496,-0.052502582168981,0.0999753733266667,0.462118567498019,0.718589390470371
"ENSMUSG00000068105",20.8486054634423,0.0413693574193359,0.172363764478302,0.632057405078245,0.828502393798157
"ENSMUSG00000068113",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068114",367.928152112325,-0.0658290374524077,0.122393558066809,0.408519721070742,0.676007937740587
"ENSMUSG00000068115",1083.90300779118,0.0821839392382369,0.0823822681070446,0.195739242749495,0.451420739941888
"ENSMUSG00000068117",15.2876600022407,-0.0371517197206163,0.205710358396033,0.671825195990962,0.850963701739249
"ENSMUSG00000068120",0.351626988733995,0,0.518550835612458,1,NA
"ENSMUSG00000068122",0.062696978627957,-0.00611903501740906,0.519524936893017,0.879625812703362,NA
"ENSMUSG00000068129",0.0330724745321121,0,0.518550835612458,1,NA
"ENSMUSG00000068130",110.701700889266,0.266161935740772,0.197371154048817,0.0202777886802094,0.101853625867736
"ENSMUSG00000068134",245.40798919871,0.0279293938200066,0.109677886248895,0.708478663053508,0.870591031082218
"ENSMUSG00000068141",51.9207402742812,-0.0327328143255666,0.149789568799122,0.696217406414551,0.86374608214138
"ENSMUSG00000068149",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068151",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068154",145.13006868565,-0.325898449789737,0.273167036865586,0.0174455490357763,0.091439235982679
"ENSMUSG00000068165",29.6297509459481,-0.0240132972470066,0.241297006921852,0.783272029200294,0.910813798833452
"ENSMUSG00000068167",0.0395394049263543,0,0.518550835612458,1,NA
"ENSMUSG00000068173",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068180",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068181",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068182",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068184",546.978870608153,0.375995107494755,0.123246579293458,0.000129081025133669,0.00180666048614034
"ENSMUSG00000068196",1.48608276333182,-0.0367743657886659,0.383577316220019,0.60614404010658,NA
"ENSMUSG00000068200",19.4870728608127,-0.0245868787790869,0.222875281440726,0.778063303651708,0.907946912188571
"ENSMUSG00000068205",125.708187764955,-0.868746602159182,0.212888698057696,1.22582256352558e-06,2.94676614482826e-05
"ENSMUSG00000068206",1577.23619637911,-0.0536680741704205,0.0795020820890419,0.384614584110722,0.654868508119212
"ENSMUSG00000068218",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068219",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068220",605.168839236332,-0.278038332469384,0.162332132690366,0.0091454179500047,0.0564021683535877
"ENSMUSG00000068226",4.98451615848414,0.0517283585446088,0.283311514407067,0.561418401510156,0.788442536318558
"ENSMUSG00000068227",0.691496200376829,0,0.408360784687823,1,NA
"ENSMUSG00000068231",0.0955672423395464,0.00554356005421511,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000068232",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068234",0.0376082572396973,0.00554356005421511,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000068240",2458.87047138063,-0.116224067504432,0.134824728729919,0.175520264224107,0.423497415439326
"ENSMUSG00000068243",0.141606992814068,-0.00611903501740905,0.519524936893016,0.879625812703363,NA
"ENSMUSG00000068245",459.638900294463,-0.277005824128482,0.167743040238442,0.0104509645227937,0.0626105395028333
"ENSMUSG00000068246",0.128386488866081,0,0.518550835612458,1,NA
"ENSMUSG00000068250",213.444367278355,-0.0463385367567081,0.0990670990771999,0.513590475793517,0.755912232863791
"ENSMUSG00000068252",0.976832379132179,-0.0251333912172495,0.459217062928314,0.658920299671866,NA
"ENSMUSG00000068259",0.717046431192693,0.0246578040260829,0.403236324657808,0.706612316793923,NA
"ENSMUSG00000068262",28.2576749429877,0.0395915173272857,0.171644401005162,0.646125361395496,0.837441376412996
"ENSMUSG00000068263",0.537107911045894,0.00835733336674011,0.454678700362592,0.87898237405838,NA
"ENSMUSG00000068264",51.4477824580532,-7.71098396701887,1.13532572836215,6.29752299722545e-13,4.24203819420879e-11
"ENSMUSG00000068267",1107.12272071785,-0.2546240573896,0.239695933902579,0.0358982013404543,0.153024913272156
"ENSMUSG00000068270",345.659301946174,0.0503248104593414,0.128246388057639,0.532581147307573,0.76995128961236
"ENSMUSG00000068284",835.151423219023,-0.109977193545764,0.107035907531009,0.147000122244648,0.381519854370283
"ENSMUSG00000068289",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068290",1002.52652339711,0.0521631764691093,0.0883733081831388,0.43076974957968,0.693561126371405
"ENSMUSG00000068299",50.8477983253255,2.740705526002,0.323164590639475,1.7416484388658e-20,2.24331379662829e-18
"ENSMUSG00000068302",1.13856302184242,-0.000286758101991008,0.518552978255725,0.994330268569191,NA
"ENSMUSG00000068303",2.21870121158158,-0.0590761975316574,0.353739477539046,0.471769033511264,NA
"ENSMUSG00000068314",7.2788314304523,5.1714930659884,1.43280788320486,2.30063003530699e-06,5.22106075750681e-05
"ENSMUSG00000068323",825.972970489051,1.14898917881157,0.197521588474077,6.48043164550107e-10,2.91359595420252e-08
"ENSMUSG00000068324",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068327",4.99566316219859,-0.199171995626431,0.513870745691606,0.0815545144360464,0.264535257562422
"ENSMUSG00000068328",1488.56071685358,-0.128752693016192,0.0733334173223635,0.0305345898090755,0.136960208360096
"ENSMUSG00000068329",1059.82146865495,0.121819770294303,0.0804379788852963,0.0545358539910585,0.203177381196943
"ENSMUSG00000068335",209.357428717726,-0.0681468171735617,0.133172261289663,0.409374656404736,0.676893839452119
"ENSMUSG00000068341",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068348",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068349",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068373",18.9977074298972,-0.0105201971877284,0.224458159769499,0.903335801382391,0.963912140036525
"ENSMUSG00000068391",657.354670986329,-0.00786645922877401,0.0778425838001118,0.897048413672515,0.961513392038077
"ENSMUSG00000068392",0.0645724926289927,0,0.518550835612458,1,NA
"ENSMUSG00000068394",904.82702909988,-0.0481253319678194,0.0773119302217437,0.426598538680088,0.690578120147633
"ENSMUSG00000068396",3670.50193291329,-0.892129704411657,0.142716032102736,2.61579532236989e-11,1.44535960087934e-09
"ENSMUSG00000068397",73.4000929951342,0.00269020933547377,0.388353199398996,0.967370168112702,0.988500178984695
"ENSMUSG00000068399",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068407",1.53352888574423,0.0208964165247866,0.383209691105449,0.75966142169603,NA
"ENSMUSG00000068417",84.2122570002084,-6.57571959282233,1.00570392048181,7.03339603832057e-12,4.18992589620328e-10
"ENSMUSG00000068428",41.3993615811846,0.136161586565941,0.323414582596726,0.201127084158568,0.458584800829368
"ENSMUSG00000068431",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068437",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068452",7.90652323902908,-0.0296013701875686,0.22793194975418,0.735582679227485,0.884156225836698
"ENSMUSG00000068457",679.350342626558,-0.0474349962323661,0.0671939324509415,0.386360117544108,0.656558030872443
"ENSMUSG00000068463",1.56640463459859,0.0196423431848788,0.378413540148193,0.775888552516423,NA
"ENSMUSG00000068466",10.8677413488827,-0.331797590306752,0.477273382531285,0.0351136859946725,0.150895445472597
"ENSMUSG00000068479",1453.02114463499,-0.0736443376389973,0.0830626848927151,0.248106678252151,0.517886157209399
"ENSMUSG00000068480",0.583318750599785,0.0796931834852326,0.466373856005698,0.283467916286822,NA
"ENSMUSG00000068487",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068506",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068522",72.6009035573729,-0.00982268968717683,0.132598417284605,0.902971391630055,0.963900976517177
"ENSMUSG00000068523",2338.7121842716,-0.044801085361421,0.092142990995668,0.509425949511585,0.752973356876847
"ENSMUSG00000068535",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068536",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068537",0,0,0.574373177596317,NA,NA
"ENSMUSG00000068547",5.4775291994471,-0.0142093404857173,0.238030597760837,0.869955416637519,0.950241442669858
